Plan_mes;mes;nro_cliente
95982;1;7636
96413;1;7638
96078;1;7640
96022;1;7639
96022;1;7641
96054;1;7643
96385;1;7642
96385;1;7644
96262;1;7646
96385;1;7645
96385;1;7647
96385;1;7648
96133;1;7650
96022;1;7649
96078;1;7651
96385;1;7652
95982;1;7653
96385;1;7654
96078;1;7655
95670;1;7656
95670;1;7657
96385;1;7658
96133;1;7659
96018;1;7664
96308;1;7666
96054;1;7665
95599;1;7667
96385;1;7669
93845;1;7661
96400;1;7660
93947;1;7662
96385;1;7663
95420;1;7671
96385;1;7670
94458;1;7668
96054;1;7675
96121;1;7676
95982;1;7677
96078;1;7678
96078;1;7679
96385;1;7680
96385;1;7672
94716;1;7681
96078;1;7683
96078;1;7684
96385;1;7685
95670;1;7686
95982;1;7687
96007;1;7693
96133;1;7692
95982;1;7689
95982;1;7690
95670;1;7688
95471;1;7691
96078;1;7682
96078;1;7697
96413;1;7694
96133;1;7698
96054;1;7699
95670;1;7700
94410;1;7701
93720;1;7702
95982;1;7703
96385;1;7695
95599;1;7696
96054;1;7704
96385;1;7673
96420;1;7705
95570;1;7674
96078;1;7707
96411;1;7708
96078;1;7715
94623;1;7718
96054;1;7716
96078;1;7717
94410;1;7712
96133;1;7714
94410;1;7710
96411;1;7711
96440;1;7709
95712;1;7713
96385;1;7719
96385;1;7720
93720;1;7721
95982;1;7722
96078;1;7706
95599;1;7724
96022;1;7729
96133;1;7731
96413;1;7730
93738;1;7733
95982;1;7732
94458;1;7737
95982;1;7735
96440;1;7734
94366;1;7736
95599;1;7738
95712;1;7726
96198;1;7725
95400;1;7740
96308;1;7739
96234;1;7742
94424;1;7727
96119;1;7728
95712;1;7750
95670;1;7747
94562;1;7741
93947;1;7743
96413;1;7744
96133;1;7746
96385;1;7748
96411;1;7745
96121;1;7749
96078;1;7723
95982;1;7753
96385;1;7751
95670;1;7752
96054;1;7756
96385;1;7755
94716;1;7757
96133;1;7758
96234;1;7761
95712;1;7759
95712;1;7760
96054;1;7765
95712;1;7762
93947;1;7763
96133;1;7764
95559;1;7754
96038;1;7769
96385;1;7766
96078;1;7770
95670;1;7773
95982;1;7774
95712;1;7775
96078;1;7776
94562;1;7767
96400;1;7768
96018;1;7771
96400;1;7772
96385;1;7777
96133;1;7785
96234;1;7784
96400;1;7788
94041;1;7786
96078;1;7787
94716;1;7789
96022;1;7790
96078;1;7778
96413;1;7791
95570;1;7779
96133;1;7781
95471;1;7782
95982;1;7780
95982;1;7793
94366;1;7792
96413;1;7783
96385;1;7794
94427;1;7795
96078;1;7796
95774;1;7797
96018;1;7798
96018;1;7799
95982;1;7800
93720;1;7801
96092;1;7803
96385;1;7802
96022;1;7804
96385;1;7806
95744;1;7807
94562;1;7808
96234;1;7809
96092;1;7810
96385;1;7811
94716;1;7812
96420;1;7805
96133;1;7813
94458;1;7815
96420;1;7816
96022;1;7818
96385;1;7814
94716;1;7819
94458;1;7817
96022;1;7821
96078;1;7820
94459;1;7824
95982;1;7823
96413;1;7822
96007;1;7828
96022;1;7825
96078;1;7827
96121;1;7829
95982;1;7826
96018;1;7831
96054;1;7830
96385;1;7832
96078;1;7833
96385;1;7834
94410;1;7839
96413;1;7840
96327;1;7835
96133;1;7837
96133;1;7836
96054;1;7841
96385;1;7842
94366;1;7838
94705;1;7843
96022;1;7844
96234;1;7845
94459;1;7846
95982;1;7847
94410;1;7848
96133;1;7849
96078;1;7850
96385;1;7851
96133;1;7854
96133;1;7856
96133;1;7852
95670;1;7857
96385;1;7858
96007;1;7853
96385;1;7859
95599;1;7860
95712;1;7861
96262;1;7855
94455;1;7866
94458;1;7865
96188;1;7868
95982;1;7867
96133;1;7863
95670;1;7862
96018;1;7864
95599;1;7869
94427;1;7870
96308;1;7872
96385;1;7871
96440;1;7874
96385;1;7873
94410;1;7875
96385;1;7877
96078;1;7876
96078;1;7878
96411;1;7879
96234;1;7880
96078;1;7881
96078;1;7883
95559;1;7882
96385;1;7885
96078;1;7884
94410;1;7886
95670;1;7889
96078;1;7890
96078;1;7891
96308;1;7892
96022;1;7894
96078;1;7895
96078;1;7893
96234;1;7896
96022;1;7897
95570;1;7887
94410;1;7898
96054;1;7900
95599;1;7888
96133;1;7902
94410;1;7903
94410;1;7901
96385;1;7904
96385;1;7899
96121;1;7905
96078;1;7906
95599;1;7907
94378;1;7909
94458;1;7910
96385;1;7911
96133;1;7908
94458;1;7912
96385;1;7913
96133;1;7914
95471;1;7915
96078;1;7919
94716;1;7920
96092;1;7922
96420;1;7921
96022;1;7917
96385;1;7918
95670;1;7923
94562;1;7924
96078;1;7928
95982;1;7916
96022;1;7930
94410;1;7929
96121;1;7933
96133;1;7926
95712;1;7936
96133;1;7934
96022;1;7935
94562;1;7937
95670;1;7925
96385;1;7938
95982;1;7927
96018;1;7939
96078;1;7940
96054;1;7931
96385;1;7932
96054;1;7941
96385;1;7942
96385;1;7943
95744;1;7944
94455;1;7945
95570;1;7948
96078;1;7947
95774;1;7950
95982;1;7952
96018;1;7953
96078;1;7951
94562;1;7949
96385;1;7946
96133;1;7955
96018;1;7956
96092;1;7958
96420;1;7957
96234;1;7954
95570;1;7961
95712;1;7960
96308;1;7962
96018;1;7964
95982;1;7963
96133;1;7965
96411;1;7967
96018;1;7959
94465;1;7969
95420;1;7966
96400;1;7970
96400;1;7968
94366;1;7971
96385;1;7976
96133;1;7978
96234;1;7977
96018;1;7972
96018;1;7973
96018;1;7974
96078;1;7975
96078;1;7982
94458;1;7981
95570;1;7983
96018;1;7985
96133;1;7979
96133;1;7980
95982;1;7986
96078;1;7984
96116;1;7987
94458;1;7988
96022;1;7991
96385;1;7989
96133;1;7992
96133;1;7993
95599;1;7990
96385;1;7995
96078;1;7996
95712;1;7999
96018;1;7997
96409;1;7998
96385;1;7994
94716;1;8000
94716;1;8001
96018;1;8002
94410;1;8003
96078;1;8004
96054;1;8005
96308;1;8006
95712;1;8008
96385;1;8009
96133;1;8007
96234;1;8010
96234;1;8011
95712;1;8012
96054;1;8013
96007;1;8014
96078;1;8015
95982;1;8017
95599;1;8016
95670;1;8018
95982;1;8019
94562;1;8021
95982;1;8020
94458;1;8022
95595;1;8023
95744;1;8024
94716;1;8025
96385;1;8026
96413;1;8027
96133;1;8028
96018;1;8033
96092;1;8035
96078;1;8034
96234;1;8038
94705;1;8040
96078;1;8039
96133;1;8030
96385;1;8031
95982;1;8029
96022;1;8032
96054;1;8042
96188;1;8041
96400;1;8036
96043;1;8037
95712;1;8045
94465;1;8044
96385;1;8046
96018;1;8047
94378;1;8043
96188;1;8048
96054;1;8049
94458;1;8055
96234;1;8050
96400;1;8056
96440;1;8051
96385;1;8057
96133;1;8058
96327;1;8059
95982;1;8061
96078;1;8054
96022;1;8053
96411;1;8062
95420;1;8052
96133;1;8065
96078;1;8060
96018;1;8067
96234;1;8066
96133;1;8063
95570;1;8070
96234;1;8071
95670;1;8068
94366;1;8069
96385;1;8064
94458;1;8074
96385;1;8075
96440;1;8077
96385;1;8078
95570;1;8079
94459;1;8080
96385;1;8081
96385;1;8082
96133;1;8083
94410;1;8073
95670;1;8072
96385;1;8076
96234;1;8088
96078;1;8084
94562;1;8087
96385;1;8089
95982;1;8086
96400;1;8090
96385;1;8085
96018;1;8091
96022;1;8092
94716;1;8093
94716;1;8094
96078;1;8096
96078;1;8095
95670;1;8100
94410;1;8099
96133;1;8098
96133;1;8102
96133;1;8103
96121;1;8101
95982;1;8097
96385;1;8104
95712;1;8105
96385;1;8107
96385;1;8106
96385;1;8108
96385;1;8109
95712;1;8112
95670;1;8111
96308;1;8115
96385;1;8114
94458;1;8113
96188;1;8116
96022;1;8117
96133;1;8118
96078;1;8119
96400;1;8120
94465;1;8121
94716;1;8122
94716;1;8123
94716;1;8110
96054;1;8124
96385;1;8127
96078;1;8128
96234;1;8126
95982;1;8129
96133;1;8130
95670;1;8131
94458;1;8132
95599;1;8133
96018;1;8134
96133;1;8125
96018;1;8136
96400;1;8135
96043;1;8137
94410;1;8139
96400;1;8138
94459;1;8140
96078;1;8141
96018;1;8142
96188;1;8143
96078;1;8145
96400;1;8144
96133;1;8146
96018;1;8149
94562;1;8150
96188;1;8151
96022;1;8147
96385;1;8152
96018;1;8148
95744;1;8153
96385;1;8157
94716;1;8158
95982;1;8160
96385;1;8161
96022;1;8162
96440;1;8163
94410;1;8164
96420;1;8165
95982;1;8167
96054;1;8156
96133;1;8154
96385;1;8155
96043;1;8159
95559;1;8168
96385;1;8169
96078;1;8170
96385;1;8171
96385;1;8172
94562;1;8166
96385;1;8175
96385;1;8176
96385;1;8177
96022;1;8179
96092;1;8180
95670;1;8181
94459;1;8174
96440;1;8173
96234;1;8182
95982;1;8184
95982;1;8183
95670;1;8185
96440;1;8178
96022;1;8186
96308;1;8187
94410;1;8188
96385;1;8189
96022;1;8190
96385;1;8191
96022;1;8192
96022;1;8193
96385;1;8195
96385;1;8196
96385;1;8194
95982;1;8197
95670;1;8198
96133;1;8200
95712;1;8201
96018;1;8202
95982;1;8199
96133;1;8203
96308;1;8205
96420;1;8206
95982;1;8204
95670;1;8207
95982;1;8208
96078;1;8211
96308;1;8212
95570;1;8210
95982;1;8209
96022;1;8213
96385;1;8214
95670;1;8216
96385;1;8217
95670;1;8215
96385;1;8221
95599;1;8218
96007;1;8224
94459;1;8223
96411;1;8225
94562;1;8220
95982;1;8219
96262;1;8222
94459;1;8226
96133;1;8227
95982;1;8228
95670;1;8231
96234;1;8232
96400;1;8230
96385;1;8233
96022;1;8235
96092;1;8236
96022;1;8239
95712;1;8237
94562;1;8229
94455;1;8238
95670;1;8241
95982;1;8240
95744;1;8243
95040;1;8242
95570;1;8234
94459;1;8244
94459;1;8245
95670;1;8246
94458;1;8248
95667;1;8249
95670;1;8252
94459;1;8251
95982;1;8250
95599;1;8253
96054;1;8254
95500;1;8255
95982;1;8247
95670;1;8256
95670;1;8257
96234;1;8258
96308;1;8259
96400;1;8261
95670;1;8262
95982;1;8263
96018;1;8264
94459;1;8260
94458;1;8265
95599;1;8266
95982;1;8267
95683;1;8270
96121;1;8268
96385;1;8269
96308;1;8271
96400;1;8273
96385;1;8275
96133;1;8276
96121;1;8272
96078;1;8274
95712;1;8280
95982;1;8281
96385;1;8283
96385;1;8282
95570;1;8278
94459;1;8277
94459;1;8279
96385;1;8285
94459;1;8286
96308;1;8288
94458;1;8287
96078;1;8284
94716;1;8291
96400;1;8294
96385;1;8293
96440;1;8295
94562;1;8296
96385;1;8292
96078;1;8297
96385;1;8298
96234;1;8299
94459;1;8289
96308;1;8300
96234;1;8290
96420;1;8301
96385;1;8302
94716;1;8304
94716;1;8305
95982;1;8307
96234;1;8306
95670;1;8308
96327;1;8309
96234;1;8310
95744;1;8311
96420;1;8312
96385;1;8313
95670;1;8314
94459;1;8316
94459;1;8315
96400;1;8317
94458;1;8319
94458;1;8318
95982;1;8320
96385;1;8321
95611;1;8322
95670;1;8323
96385;1;8324
94459;1;8326
95982;1;8328
94459;1;8329
96133;1;8327
94459;1;8330
94459;1;8331
96022;1;8333
95982;1;8332
96234;1;8338
94562;1;8334
96385;1;8335
96188;1;8336
96054;1;8337
96262;1;8339
96078;1;8340
96078;1;8341
96385;1;8325
96078;1;8344
96078;1;8345
96078;1;8346
94427;1;8348
96022;1;8303
96078;1;8347
94562;1;8349
96234;1;8350
94458;1;8351
95599;1;8353
96262;1;8352
96234;1;8355
95350;1;8356
95670;1;8366
96234;1;8354
96385;1;8357
96133;1;8358
95570;1;8367
96400;1;8365
96420;1;8359
95599;1;8373
95982;1;8370
94459;1;8371
95670;1;8372
95744;1;8368
96078;1;8369
96385;1;8375
95599;1;8376
96234;1;8377
94716;1;8378
95570;1;8360
94705;1;8361
96385;1;8379
95982;1;8362
95670;1;8363
96234;1;8364
96385;1;8374
96234;1;8381
94427;1;8380
96385;1;8382
96385;1;8383
96385;1;8384
95982;1;8385
95670;1;8386
96234;1;8392
95670;1;8387
95982;1;8389
95670;1;8388
96385;1;8390
94716;1;8391
96234;1;8393
94458;1;8394
94705;1;8399
95982;1;8342
96400;1;8397
95670;1;8343
96308;1;8400
94427;1;8398
95982;1;8395
95670;1;8396
96022;1;8401
96078;1;8402
96385;1;8403
96420;1;8405
95670;1;8406
95670;1;8407
95982;1;8408
94459;1;8409
95982;1;8410
95982;1;8411
96400;1;8412
96022;1;8404
96121;1;8420
96078;1;8421
94458;1;8414
94459;1;8417
95982;1;8415
95982;1;8416
94459;1;8419
94562;1;8418
94459;1;8422
94458;1;8425
95982;1;8424
96133;1;8426
95982;1;8423
96078;1;8413
96188;1;8427
96078;1;8428
95982;1;8430
94562;1;8429
94459;1;8431
95982;1;8433
95670;1;8432
94562;1;8435
95670;1;8434
96234;1;8436
96208;1;8437
96078;1;8438
96133;1;8439
96385;1;8440
96440;1;8441
96022;1;8442
95982;1;8443
95670;1;8444
96078;1;8446
95670;1;8445
96385;1;8447
96411;1;8450
94705;1;8449
96409;1;8451
96022;1;8448
96400;1;8457
96410;1;8458
95982;1;8452
96385;1;8459
95670;1;8455
95982;1;8456
94459;1;8453
95982;1;8454
96385;1;8460
96054;1;8461
95596;1;8462
96385;1;8463
94716;1;8464
96385;1;8466
95670;1;8465
95670;1;8467
94459;1;8468
95982;1;8469
95599;1;8470
94378;1;8471
95982;1;8472
95982;1;8474
95982;1;8473
95670;1;8475
96385;1;8481
95670;1;8485
96234;1;8486
96022;1;8487
96078;1;8488
96054;1;8489
94459;1;8478
96440;1;8479
95570;1;8480
94459;1;8476
95982;1;8477
96054;1;8482
95570;1;8483
96385;1;8484
96262;1;8490
96385;1;8491
95982;1;8493
96385;1;8497
95599;1;8496
95982;1;8498
95982;1;8500
95982;1;8499
95599;1;8501
96308;1;8502
96385;1;8503
96400;1;8510
96054;1;8504
96420;1;8511
94410;1;8513
94458;1;8512
96188;1;8514
96385;1;8492
96234;1;8515
96054;1;8494
96385;1;8516
96385;1;8517
95982;1;8520
96420;1;8518
94562;1;8519
95982;1;8495
95570;1;8522
94458;1;8521
96054;1;8523
95982;1;8506
96385;1;8505
95670;1;8507
95982;1;8509
95982;1;8508
96385;1;8525
96133;1;8524
96385;1;8526
95982;1;8527
94459;1;8528
96022;1;8531
95982;1;8529
96078;1;8533
96078;1;8532
95670;1;8530
94455;1;8535
96420;1;8534
95982;1;8536
94562;1;8537
96078;1;8538
96234;1;8541
96018;1;8542
94410;1;8539
96018;1;8540
96385;1;8543
95683;1;8544
96420;1;8545
96385;1;8546
96121;1;8547
96018;1;8548
94459;1;8550
95982;1;8552
94459;1;8551
96121;1;8553
96385;1;8555
94366;1;8554
96208;1;8556
96092;1;8557
95982;1;8558
95982;1;8560
95570;1;8561
96400;1;8562
95670;1;8559
96078;1;8563
96385;1;8549
95982;1;8568
95982;1;8569
96022;1;8564
95982;1;8566
94459;1;8567
96385;1;8570
96007;1;8565
95744;1;8571
96078;1;8572
96262;1;8573
94459;1;8574
95982;1;8576
96234;1;8575
96234;1;8577
94716;1;8578
96385;1;8579
95670;1;8580
95982;1;8581
96262;1;8586
96078;1;8585
96234;1;8582
94459;1;8583
95982;1;8584
96022;1;8588
95599;1;8587
95670;1;8593
96234;1;8594
96420;1;8596
95670;1;8597
94459;1;8595
95982;1;8599
95982;1;8598
96332;1;8601
96234;1;8600
94427;1;8602
96385;1;8605
95670;1;8604
96022;1;8608
95982;1;8606
95570;1;8607
96018;1;8609
96385;1;8610
95982;1;8613
96018;1;8612
96385;1;8611
95670;1;8616
95982;1;8615
95670;1;8614
96308;1;8617
95774;1;8618
96078;1;8619
96133;1;8621
96078;1;8620
95982;1;8623
95982;1;8622
96022;1;8624
96385;1;8625
96078;1;8589
95570;1;8590
94459;1;8591
94716;1;8603
94459;1;8592
94459;1;8628
96234;1;8627
96234;1;8631
95982;1;8632
96007;1;8629
95982;1;8633
94366;1;8630
94458;1;8634
95599;1;8635
95599;1;8636
95982;1;8637
94459;1;8638
95982;1;8639
96234;1;8640
95570;1;8642
94459;1;8641
96092;1;8643
95670;1;8644
95670;1;8645
94458;1;8646
96385;1;8647
95982;1;8648
96234;1;8649
96385;1;8626
94458;1;8650
95982;1;8653
95982;1;8651
95670;1;8652
95670;1;8654
95982;1;8655
94716;1;8659
95982;1;8660
95982;1;8661
95471;1;8663
94459;1;8662
96234;1;8664
96022;1;8665
96440;1;8666
96385;1;8667
94716;1;8668
96022;1;8658
96385;1;8657
94402;1;8656
96385;1;8670
96054;1;8671
96385;1;8673
95570;1;8672
96022;1;8674
96022;1;8676
96420;1;8675
96400;1;8669
95982;1;8681
95982;1;8678
95982;1;8680
95982;1;8679
94459;1;8683
95982;1;8684
96308;1;8685
96385;1;8688
96078;1;8686
96420;1;8687
95982;1;8682
96022;1;8677
96385;1;8693
95982;1;8692
96054;1;8694
96022;1;8695
96420;1;8696
95982;1;8690
94366;1;8689
95670;1;8691
96385;1;8697
96234;1;8698
94459;1;8700
94459;1;8699
95670;1;8701
96234;1;8703
96054;1;8702
96420;1;8705
94459;1;8704
95729;1;8706
96385;1;8707
96385;1;8708
96440;1;8709
94716;1;8710
96385;1;8713
96121;1;8712
95982;1;8711
96385;1;8716
94716;1;8714
96022;1;8718
96400;1;8717
96385;1;8715
95683;1;8725
96420;1;8727
96420;1;8720
96385;1;8719
94366;1;8722
96121;1;8721
94459;1;8723
95982;1;8724
94459;1;8729
95982;1;8728
95570;1;8730
96385;1;8731
96400;1;8726
94562;1;8735
96022;1;8734
96385;1;8737
96054;1;8732
94716;1;8733
95570;1;8736
95982;1;8739
96385;1;8741
96234;1;8740
96385;1;8744
96018;1;8745
94496;1;8742
96385;1;8743
96385;1;8746
94716;1;8738
94459;1;8754
96022;1;8747
96234;1;8748
96385;1;8749
95982;1;8750
96385;1;8755
95670;1;8751
96234;1;8752
94459;1;8753
96022;1;8760
95670;1;8756
95982;1;8759
95982;1;8757
95982;1;8758
95744;1;8762
95982;1;8761
95982;1;8764
94459;1;8763
96420;1;8766
95729;1;8765
96385;1;8767
96385;1;8768
96385;1;8769
96440;1;8771
96054;1;8772
96234;1;8773
95599;1;8770
96385;1;8774
96022;1;8775
95471;1;8776
95982;1;8778
95982;1;8779
94459;1;8777
95982;1;8780
96022;1;8787
96022;1;8782
96385;1;8784
96121;1;8781
96022;1;8783
96234;1;8785
96400;1;8788
95982;1;8786
96022;1;8789
94716;1;8790
96400;1;8791
95670;1;8792
96234;1;8794
95570;1;8793
96420;1;8795
96385;1;8796
94459;1;8797
96022;1;8800
95982;1;8799
95670;1;8798
95400;1;8801
94459;1;8806
96411;1;8803
96121;1;8807
96121;1;8808
95982;1;8804
95670;1;8805
94562;1;8802
96092;1;8811
96385;1;8809
96121;1;8810
96385;1;8812
96385;1;8814
95570;1;8815
96385;1;8813
96022;1;8818
96420;1;8826
95670;1;8825
96385;1;8817
95982;1;8824
96440;1;8822
94459;1;8819
95982;1;8821
94716;1;8816
96400;1;8820
95982;1;8823
96420;1;8829
95982;1;8827
96018;1;8828
95744;1;8830
94716;1;8831
95982;1;8832
95982;1;8833
95982;1;8837
94562;1;8834
94562;1;8836
96385;1;8838
95670;1;8835
95982;1;8843
96385;1;8839
95670;1;8844
96440;1;8841
95982;1;8845
95982;1;8846
95982;1;8847
95744;1;8848
96385;1;8849
95663;1;8842
96385;1;8851
96262;1;8850
94716;1;8852
94716;1;8840
94716;1;8855
96054;1;8853
96385;1;8854
96385;1;8856
95982;1;8858
95982;1;8859
95982;1;8860
95982;1;8861
96385;1;8863
96385;1;8862
95350;1;8857
95744;1;8864
96385;1;8866
96022;1;8865
95982;1;8868
95670;1;8867
95670;1;8869
95670;1;8874
95670;1;8875
95670;1;8870
96400;1;8871
95670;1;8879
95982;1;8873
95982;1;8880
95670;1;8878
95670;1;8877
95982;1;8872
95670;1;8876
96385;1;8881
96262;1;8882
95670;1;8883
96327;1;8884
95350;1;8886
95350;1;8885
96385;1;8887
96308;1;8889
95729;1;8888
96385;1;8891
95670;1;8890
96022;1;8892
96022;1;8893
96410;1;8895
96385;1;8896
94716;1;8897
95982;1;8898
95670;1;8900
95982;1;8899
95982;1;8902
95982;1;8903
94562;1;8905
95670;1;8906
95570;1;8901
95599;1;8908
95670;1;8904
96234;1;8907
96420;1;8909
96385;1;8910
96133;1;8911
95670;1;8914
95982;1;8915
95471;1;8916
96440;1;8917
95670;1;8923
95982;1;8924
96234;1;8918
95670;1;8919
95670;1;8920
95982;1;8922
95670;1;8921
95982;1;8927
95982;1;8926
95471;1;8925
95982;1;8913
95982;1;8912
96385;1;8931
94716;1;8894
96385;1;8933
96234;1;8934
96121;1;8932
96420;1;8935
95744;1;8928
95982;1;8929
96385;1;8930
96385;1;8936
96385;1;8939
94716;1;8938
95982;1;8940
95982;1;8942
96385;1;8941
95982;1;8944
95982;1;8943
95744;1;8948
96385;1;8950
96420;1;8949
96385;1;8951
96385;1;8952
94716;1;8937
94716;1;8946
96022;1;8947
96385;1;8954
95982;1;8945
95982;1;8955
95670;1;8957
96400;1;8956
96234;1;8958
96400;1;8960
96400;1;8961
95670;1;8959
96308;1;8962
96385;1;8963
96234;1;8964
96385;1;8953
95982;1;8967
95670;1;8969
95570;1;8968
95982;1;8970
96385;1;8971
96385;1;8972
94705;1;8973
96133;1;8974
95982;1;8966
95670;1;8965
95570;1;8975
96327;1;8976
95744;1;8977
95670;1;8979
95982;1;8980
95982;1;8981
95982;1;8982
96385;1;8983
95744;1;8984
95559;1;8985
94716;1;8986
94716;1;8978
96385;1;8987
95670;1;8988
95982;1;8992
96385;1;8989
95670;1;8996
95670;1;8993
96400;1;8990
95471;1;8997
96092;1;8991
96411;1;8995
95670;1;8998
96133;1;8999
96234;1;8994
95773;1;9001
95712;1;9000
96385;1;9002
96234;1;9003
95670;1;9005
95982;1;9004
95670;1;9009
95982;1;9006
95670;1;9007
96234;1;9011
96234;1;9008
95670;1;9010
95982;1;9012
95670;1;9013
96385;1;9015
96262;1;9014
96022;1;9016
95670;1;9017
95670;1;9018
95570;1;9020
95670;1;9019
95982;1;9021
95982;1;9022
95982;1;9023
96121;1;9024
95744;1;9025
95670;1;9028
95670;1;9026
95982;1;9027
95744;1;9029
96385;1;9031
95670;1;9035
95670;1;9034
94716;1;9030
95570;1;9032
95670;1;9033
95982;1;9036
95670;1;9037
95350;1;9038
96022;1;9039
95982;1;9044
96234;1;9043
95744;1;9042
95670;1;9046
96121;1;9041
96440;1;9045
95471;1;9047
96018;1;9040
95670;1;9051
95982;1;9048
95670;1;9049
95570;1;9053
95670;1;9052
95982;1;9050
96054;1;9055
96385;1;9054
95670;1;9057
95982;1;9058
96022;1;9056
95570;1;9059
96133;1;9064
95670;1;9063
95670;1;9060
96234;1;9061
96409;1;9065
95670;1;9062
96234;1;9066
96234;1;9067
96385;1;9068
96385;1;9069
95982;1;9071
96385;1;9070
95670;1;9072
95670;1;9073
96234;1;9074
96409;1;9075
96308;1;9076
96385;1;9077
95982;1;9080
95670;1;9079
95982;1;9081
94716;1;9082
94716;1;9083
95982;1;9078
96409;1;9085
96022;1;9086
96385;1;9087
96385;1;9084
94716;1;9089
95559;1;9092
96121;1;9090
96054;1;9091
96385;1;9093
95982;1;9094
95982;1;9095
95670;1;9096
95982;1;9097
96234;1;9098
96385;1;9100
95570;1;9099
95670;1;9101
95670;1;9102
95670;1;9103
95982;1;9104
94716;1;9088
96385;1;9105
96308;1;9107
94716;1;9106
94716;1;9108
94716;1;9109
96119;1;9110
94716;1;9111
95982;1;9112
95982;1;9113
95670;1;9115
95670;1;9114
95982;1;9117
96385;1;9118
95408;1;9116
95744;1;9119
95559;1;9120
95456;1;9121
95982;1;9127
95982;1;9128
95982;1;9126
96385;1;9132
96385;1;9129
96385;1;9130
96420;1;9131
96385;1;9133
95670;1;9122
95982;1;9125
95982;1;9124
95670;1;9123
95670;1;9134
95982;1;9135
96022;1;9137
96411;1;9136
95982;1;9139
96385;1;9138
95670;1;9140
95982;1;9141
95570;1;9142
94716;1;9144
96385;1;9145
95982;1;9143
95670;1;9146
95670;1;9148
95570;1;9147
95982;1;9149
96054;1;9152
94716;1;9153
96385;1;9155
95570;1;9154
96385;1;9150
96420;1;9156
95982;1;9151
95982;1;9160
95982;1;9161
96400;1;9163
96133;1;9162
94716;1;9165
94716;1;9164
95670;1;9169
96022;1;9171
95670;1;9167
95982;1;9166
95670;1;9170
95712;1;9168
95670;1;9157
95670;1;9158
95982;1;9159
96385;1;9178
95982;1;9172
95982;1;9173
95982;1;9175
95670;1;9176
96400;1;9174
95471;1;9177
96054;1;9182
96022;1;9184
95570;1;9183
96420;1;9179
96385;1;9181
96078;1;9180
95982;1;9185
95982;1;9187
95982;1;9186
95670;1;9188
96385;1;9189
96385;1;9192
96385;1;9190
96400;1;9193
95559;1;9194
96385;1;9196
96385;1;9195
96092;1;9197
96385;1;9199
94716;1;9198
96385;1;9200
95744;1;9191
96234;1;9206
96400;1;9208
95670;1;9209
96234;1;9207
96400;1;9213
96440;1;9210
96234;1;9212
96440;1;9211
95729;1;9214
95982;1;9216
96308;1;9215
95670;1;9217
95982;1;9218
95982;1;9219
95670;1;9220
96121;1;9221
96022;1;9222
95744;1;9224
96411;1;9223
96385;1;9201
94716;1;9225
95670;1;9230
95670;1;9231
95982;1;9235
95570;1;9232
95471;1;9233
95471;1;9234
96121;1;9236
96413;1;9237
95982;1;9238
95471;1;9239
95559;1;9241
95670;1;9240
96234;1;9242
96385;1;9244
96262;1;9243
96385;1;9245
96385;1;9246
95670;1;9247
96400;1;9248
96400;1;9250
95670;1;9249
95670;1;9251
96385;1;9202
95982;1;9253
96400;1;9252
95982;1;9205
96054;1;9203
96133;1;9204
95982;1;9226
96385;1;9227
95611;1;9228
95982;1;9229
95982;1;9261
95670;1;9258
95471;1;9259
96092;1;9260
96400;1;9263
95471;1;9264
95670;1;9262
96400;1;9266
95670;1;9267
95982;1;9269
95982;1;9265
96400;1;9268
95982;1;9271
96385;1;9270
96121;1;9272
96420;1;9274
95570;1;9254
95471;1;9256
96420;1;9255
95570;1;9257
95982;1;9277
96400;1;9276
96400;1;9279
95982;1;9278
96121;1;9286
95559;1;9285
96420;1;9275
95456;1;9273
94716;1;9288
95559;1;9287
95471;1;9290
95471;1;9291
95670;1;9289
95471;1;9293
95471;1;9292
95471;1;9294
95982;1;9295
95670;1;9296
96385;1;9297
95744;1;9298
95670;1;9280
95982;1;9300
96400;1;9281
96409;1;9299
95982;1;9284
96400;1;9282
96400;1;9283
96234;1;9311
96400;1;9301
96332;1;9310
96385;1;9302
96133;1;9312
95471;1;9313
96400;1;9314
95982;1;9315
95471;1;9317
95471;1;9303
95471;1;9316
95982;1;9319
96400;1;9304
95471;1;9305
95670;1;9306
95982;1;9320
95670;1;9318
96400;1;9324
95712;1;9325
96234;1;9307
96400;1;9321
96400;1;9322
95570;1;9308
95982;1;9309
96400;1;9323
96336;1;9326
96133;1;9327
96400;1;9333
95744;1;9329
96262;1;9328
96385;1;9330
95670;1;9334
95670;1;9331
96420;1;9343
96385;1;9341
96022;1;9345
96234;1;9346
96385;1;9344
96208;1;9347
96400;1;9348
95670;1;9350
95670;1;9352
96400;1;9349
95471;1;9351
95471;1;9354
95670;1;9356
95982;1;9353
95982;1;9355
95982;1;9335
95982;1;9337
95670;1;9339
